S.No,Time,Name,Shelves,Author,Avg Rating,No of Ratings,Score,Voters,,
5520,Thu 26-08-2021 10:39:41 AM,April Fool's Day,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Bryce Courtenay,4.19,7890,568,6,,
5520,Thu 26-08-2021 10:39:41 AM,In the Forests of the Night,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Amelia Atwater-Rhodes (Goodreads Author),3.88,14284,568,10,,
5520,Thu 26-08-2021 10:39:41 AM,Memories of Midnight,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Sidney Sheldon,3.72,18352,568,7,,
5520,Thu 26-08-2021 10:39:41 AM,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Kate Jacobs,3.43,72602,568,8,,
5520,Thu 26-08-2021 10:39:41 AM,"The Well of Shades (The Bridei Chronicles, #3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Juliet Marillier (Goodreads Author),4.26,6087,568,7,,
5520,Thu 26-08-2021 10:39:41 AM,The Great Train Robbery,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Michael Crichton,3.87,27250,568,8,,
5520,Thu 26-08-2021 10:39:41 AM,"The Case-Book of Sherlock Holmes (Sherlock Holmes, #9)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Arthur Conan Doyle,4.15,24234,568,9,,
5520,Thu 26-08-2021 10:39:41 AM,The Complete Sherlock Holmes: Volume II,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Arthur Conan Doyle,4.47,78589,568,7,,
5520,Thu 26-08-2021 10:39:41 AM,Picnic at Hanging Rock,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Joan Lindsay,3.69,17213,568,7,,
5520,Thu 26-08-2021 10:39:41 AM,The Street of Crocodiles,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Bruno Schulz,4.12,7462,568,7,,
5520,Thu 26-08-2021 10:39:41 AM,Alamut,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Vladimir Bartol,4.31,9810,568,8,,
5520,Thu 26-08-2021 10:39:41 AM,Aunt Julia and the Scriptwriter,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Mario Vargas Llosa,3.93,17143,568,8,,
5520,Thu 26-08-2021 10:39:41 AM,Dogshit Saved My Life,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Karl Wiggins (Goodreads Author),4.15,157,568,6,,
5520,Thu 26-08-2021 10:39:41 AM,Is Goat Beef?: Tales from the Front Served with Dishes from the Rear,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jeffery M. Camp,4.19,313,568,6,,
5520,Thu 26-08-2021 10:39:41 AM,55 Celebrities With Anxiety: The Secret Weapon Cure That Is Being Concealed,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Sharon Storm,4.95,238,568,6,,
5535,Thu 26-08-2021 10:39:41 AM,"The Book With No Name (Bourbon Kid, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Anonymous,3.84,5959,567,7,,
5535,Thu 26-08-2021 10:39:41 AM,The Declaration of Independence and The Constitution of the United States,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Founding Fathers,4.45,22725,567,8,,
5535,Thu 26-08-2021 10:39:41 AM,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",H.P. Lovecraft,4.31,28286,567,8,,
5535,Thu 26-08-2021 10:39:41 AM,Headhunters,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jo Nesbø (Goodreads Author),3.82,36581,567,7,,
5535,Thu 26-08-2021 10:39:41 AM,The Principia: Mathematical Principles of Natural Philosophy,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Isaac Newton,4.24,4461,567,6,,
5535,Thu 26-08-2021 10:39:41 AM,"Fixed on You (Fixed, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Laurelin Paige (Goodreads Author),4.14,52323,567,7,,
5535,Thu 26-08-2021 10:39:41 AM,"Asylum (Asylum, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Madeleine Roux (Goodreads Author),3.64,47768,567,7,,
5535,Thu 26-08-2021 10:39:41 AM,"Path of Destruction (Star Wars: Darth Bane, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Drew Karpyshyn (Goodreads Author),4.3,23141,567,7,,
5535,Thu 26-08-2021 10:39:41 AM,Shahnameh: The Persian Book of Kings,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Abolqasem Ferdowsi,4.51,4453,567,6,,
5535,Thu 26-08-2021 10:39:41 AM,Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Lauren Graham,3.93,107728,567,6,,
5535,Thu 26-08-2021 10:39:41 AM,Bad Blood: Secrets and Lies in a Silicon Valley Startup,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",John Carreyrou,4.38,199397,567,6,,
5535,Thu 26-08-2021 10:39:41 AM,The Genius Mind of an Anti-Vaxxer: Truth Unleashed,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Sharon Storm,4.93,247,567,6,,
5547,Thu 26-08-2021 10:39:41 AM,"Goodbye, Columbus and Five Short Stories","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Philip Roth,3.87,17752,566,9,,
5547,Thu 26-08-2021 10:39:41 AM,"Riddle-Master (Riddle-Master, #1-3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Patricia A. McKillip,4.22,10406,566,7,,
5547,Thu 26-08-2021 10:39:41 AM,"The Reality Dysfunction (Night's Dawn, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Peter F. Hamilton (Goodreads Author),4.12,34403,566,7,,
5547,Thu 26-08-2021 10:39:41 AM,This Star Won't Go Out: The Life and Words of Esther Grace Earl,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Esther Earl,4.16,15585,566,6,,
5547,Thu 26-08-2021 10:39:41 AM,"The Paladin Prophecy (The Paladin Prophecy, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Mark Frost (Goodreads Author),4.03,10998,566,6,,
5547,Thu 26-08-2021 10:39:41 AM,"Out of Breath (Breathing, #3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Rebecca    Donovan (Goodreads Author),4.31,47221,566,7,,
5547,Thu 26-08-2021 10:39:41 AM,Where the Mountain Meets the Moon,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Grace Lin (Goodreads Author),4.27,41595,566,7,,
5554,Thu 26-08-2021 10:39:41 AM,"The Big Four (Hercule Poirot, #5)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Agatha Christie,3.61,41584,565,8,,
5554,Thu 26-08-2021 10:39:41 AM,"Size 12 Is Not Fat (Heather Wells, #1)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Meg Cabot (Goodreads Author),3.75,82549,565,7,,
5554,Thu 26-08-2021 10:39:41 AM,"Evil Star (Power of Five, #2)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Anthony Horowitz (Goodreads Author),3.98,16962,565,8,,
5554,Thu 26-08-2021 10:39:41 AM,"House of Chains (Malazan Book of the Fallen, #4)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Steven Erikson (Goodreads Author),4.34,39974,565,6,,
5554,Thu 26-08-2021 10:39:41 AM,Second Chance Summer,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Morgan Matson (Goodreads Author),4.14,47772,565,6,,
5554,Thu 26-08-2021 10:39:41 AM,I Was Here,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Gayle Forman (Goodreads Author),3.75,62393,565,6,,
5554,Thu 26-08-2021 10:39:41 AM,Binge,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Tyler Oakley (Goodreads Author),4.19,18910,565,6,,
5561,Thu 26-08-2021 10:39:41 AM,"The Chronicles of Amber (The Chronicles of Amber, #1-5)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Roger Zelazny,4.37,10637,564,7,,
5561,Thu 26-08-2021 10:39:41 AM,The Thing Around Your Neck,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Chimamanda Ngozi Adichie,4.24,33074,564,6,,
5561,Thu 26-08-2021 10:39:41 AM,Of Bees and Mist,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Erick Setiawan (Goodreads Author),3.76,7174,564,7,,
5561,Thu 26-08-2021 10:39:41 AM,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Harold G. Moore,4.31,27257,564,7,,
5561,Thu 26-08-2021 10:39:41 AM,August: Osage County,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Tracy Letts,4.12,17210,564,6,,
5561,Thu 26-08-2021 10:39:41 AM,"My Soul to Keep (Soul Screamers, #3)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Rachel Vincent (Goodreads Author),4.08,19265,564,8,,
5561,Thu 26-08-2021 10:39:41 AM,Those Who Leave and Those Who Stay (The Neapolitan Novels #3),"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Elena Ferrante,4.32,103505,564,7,,
5561,Thu 26-08-2021 10:39:41 AM,ROCKLEDGE: INTRODUCING CADE CHASE,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",John M. Vermillion (Goodreads Author),4.36,562,564,8,,
5569,Thu 26-08-2021 10:39:41 AM,"The Legend of Luke (Redwall, #12)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Brian Jacques,4.01,15863,563,7,,
5569,Thu 26-08-2021 10:39:41 AM,"The Marriage Trap (Marriage to a Billionaire, #2)","Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Jennifer Probst (Goodreads Author),3.89,28863,563,7,,
5569,Thu 26-08-2021 10:39:41 AM,Relativity: The Special and the General Theory,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Albert Einstein,4.2,19041,563,9,,
5569,Thu 26-08-2021 10:39:41 AM,The Rat Prince,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Bridget Hodder (Goodreads Author),4.14,419,563,6,,
5569,Thu 26-08-2021 10:39:41 AM,Equator,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Miguel Sousa Tavares,4.09,6448,563,6,,
5569,Thu 26-08-2021 10:39:41 AM,A Love Story How God Pursued Me and Found Me: An Impossibly True Story,"Want to Read
saving…













Error rating book. Refresh and try again.

Rate this book
Clear rating
1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 stars",Samantha Ryan Chandler (Goodreads Author),4.15,301,563,6,,
